"Fecha","Hora","Pais","Entidad","Municipio","Localidad","Nacionalidad","Estatura","Complexion","Sexo","Edad","Señas","Etnia","Discapacidad","Dependencia"
22/03/2013,12:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,1.6,Delgada,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/03/2013,05:00:00,MEXICO,QUINTANA ROO,BENITO JUAREZ,CANCUN,MEXICANA,1.6,Mediana,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - QUINTANA ROO
22/03/2013,01:00:00,MEXICO,COAHUILA DE ZARAGOZA,MONCLOVA,MONCLOVA,MEXICANA,1.6,Mediana,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
22/03/2014,06:00:00,MEXICO,YUCATAN,MERIDA,MERIDA YUCATAN,MEXICANA,1.5,Delgada,MUJER,15,"CABELLO LACIO COLOR NEGRO, OJOS NEGROS",MAYAS,NO ESPECIFICADO,FGE - YUCATAN
22/03/2014,08:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,MEXICANA,1.6,Robusta,MUJER,24,"UNA CICATRIZ ABAJO DEL OJO IZQUIERDO, Y ESTA EMBARAZADA CON UNA GESTACION DE TRES MESES.",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/03/2014,12:00:00,MEXICO,TAMAULIPAS,VICTORIA,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/03/2014,10:00:00,MEXICO,JALISCO,TLAJOMULCO DE ZUÑIGA,TLAJOMULCO DE ZUÑIGA,MEXICANA,1.74,Robusta,MUJER,19,LUNAR EN EL POMULO DERECHO DE LA CARA,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
22/03/2014,12:00:00,MEXICO,TABASCO,NACAJUCA,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
22/03/2014,12:00:00,MEXICO,TABASCO,CARDENAS,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
22/03/2015,09:00:00,MEXICO,ESTADO DE MEXICO,ECATEPEC DE MORELOS,ECATEPEC DE MORELOS,MEXICANA,156,Robusta,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/03/2015,05:00:00,MEXICO,ESTADO DE MEXICO,TULTITLAN,TULTITLAN,MEXICANA,160,Delgada,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/03/2015,07:00:00,MEXICO,SONORA,HERMOSILLO,HERMOSILLO,MEXICANA,139,Delgada,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
22/03/2015,04:00:00,MEXICO,ESTADO DE MEXICO,COATEPEC HARINAS,COATEPEC HARINAS,MEXICANA,160,Delgada,MUJER,22,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/03/2015,06:55:00,MEXICO,GUERRERO,CHILPANCINGO DE LOS BRAVO,CHILPANCINGO DE LOS BRAVO,MEXICANA,1.7,Delgada,MUJER,19,"PRESENTA UN TATUAJE EN LA CADERA DE UNA IMAGEN DE LA SANTA MUERTE Y ABAJO DE LA SANTA MUERTE CON LETRAS GRANDES Y TINTA CHINA COLOR NEGRO EL NOMBRE DE ""CARMELO"", EN EL BRAZO IZQUIERDO TIENE UNA CICATRIZ, TIENE UN PICKS O PERSI EN EL LOBULO DE LA NARIZ DEL LADO IZQUIERDO, TIENE SU DEDO MEÑIQUE DE LA MANO DERECHA CHUECO, Y EN LA MANO IZQUIERDA ENTRE LOS DEDOS PULGAR E INDICE TIENE UN TATUAJE DE TRES PUNTOS EN TINTA CHINA Y PRESENTA TRES LUNARES EN LA MEJILLA DERECHA.",NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
22/04/2011,12:00:00,MEXICO,HIDALGO,TIZAYUCA,TIZAYUCA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,25,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - HIDALGO
22/04/2011,12:00:00,MEXICO,TAMAULIPAS,MIGUEL ALEMAN,MIGUEL ALEMAN,NO ESPECIFICADO,NO ESPECIFICADO,Mediana,MUJER,24,EN LOS NUDILLOS,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/04/2011,12:00:00,MEXICO,TAMAULIPAS,MIGUEL ALEMAN,MIGUEL ALEMAN,NO ESPECIFICADO,1.85,Delgada,MUJER,0,EN EL BRAZO IZQUIERDO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/04/2011,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,32,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
22/04/2011,04:00:00,MEXICO,NUEVO LEON,LINARES,LINARES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,40,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
22/04/2011,02:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
22/04/2012,12:00:00,MEXICO,VERACRUZ,NAOLINCO,NO ESPECIFICADO,MEXICANA,1.6,Mediana,MUJER,39,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - VERACRUZ
22/04/2012,10:15:06,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,145,Delgada,MUJER,14,"CICATRICES, DE LADO DERECHO DE LA CARA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
22/04/2013,12:00:00,MEXICO,QUERETARO,SAN JUAN DEL RIO,QUERETARO,MEXICANA,1.5,Delgada,MUJER,23,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - QUERETARO
22/04/2013,01:30:00,MEXICO,BAJA CALIFORNIA,ENSENADA,ENSENADA,MEXICANA,1.5,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/04/2013,09:00:00,MEXICO,TAMAULIPAS,EL MANTE,EL MANTE,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
22/04/2014,01:30:00,MEXICO,PUEBLA,TEHUACAN,TEHUACAN,MEXICANA,1.6,Robusta,MUJER,15,CAMINA ENCORBADA TIENE DOS LUNARES DEL LADO IZQUIERDO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
22/04/2014,04:00:00,MEXICO,NUEVO LEON,SANTA CATARINA,SANTA CATARINA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,36,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
22/04/2014,12:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,1.62,Delgada,MUJER,17,SI EN LA ESPALDA LIFE IS BEATUFIL Y EL DEDO INDICE DERECHO UN CORAZON,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/04/2014,12:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,17,ESPALDA CON LA LEYENDA LIFE IS BEAUTIFUL Y UN CORAZON EN EL DEDO INDICE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/05/2010,12:00:00,MEXICO,DURANGO,DURANGO,DURANGO,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - DURANGO
22/05/2010,07:00:00,MEXICO,NUEVO LEON,GUADALUPE,GUADALUPE,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,1,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
22/05/2011,12:00:00,MEXICO,DISTRITO FEDERAL,ALVARO OBREGON,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
22/05/2011,03:30:29,MEXICO,ESTADO DE MEXICO,SAN FELIPE DEL PROGRESO,SAN FELIPE DEL PROGRESO,MEXICANA,145,Delgada,MUJER,21,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
22/05/2011,03:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,36,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
22/05/2012,12:00:00,MEXICO,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,NO ESPECIFICADO,MEXICANA,1.5,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
22/05/2012,07:00:00,MEXICO,SINALOA,CULIACAN,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SINALOA
22/05/2012,12:00:00,MEXICO,TAMAULIPAS,EL MANTE,EL MANTE,NO ESPECIFICADO,1.7,Robusta,MUJER,0,QUE CONTABA CON CES AREA EN FORMA VERTICAL,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/05/2012,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,1.5,No Especificado,MUJER,20,TATUAJE,NO ESPECIFICADO,NINGUNO,FGE - CHIHUAHUA
22/05/2013,12:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,MEXICANA,162,Robusta,MUJER,45,"COMO FILIACION ESTATURA APROXIMADA UN METRO SESENTA Y DOS CENTIMETROS, COMPLEXION ROBUSTA, TEZ MORENA, CABELLO LARGO A LA ALTURA DE LOS HOMBROS, COLOR NEGRO, ONDULADO, CEJA POBLADA, OJOS COLOR NEGROS, GRANDES, NARIZ ACHATADA, BOCA GRANDE, LABIOS GRUESOS, NO CUENTA CON TATUAJE NI CICATRIZ, ASI MISMO SOLICITO SE ME EXTRAIGA MUESTRA HEMATICA CON LA FINALIDAD DE QUE SE REALICE CONFRONTA CON LOS PERFILES GENETICOS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/05/2014,12:00:00,MEXICO,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,MEXICANA,1.66,Delgada,MUJER,20,"TIENE UN TATUAJE DE LA FORMA DE UNA MARIPOSA COMO DE DIEZ CENTIMETROS EN LA PARTE IZQUIERDA DE LA ESPALDA, TAMBIEN TIENE OTRA SEÑA EN UNA DE SUS MANOS SIN RECORDAR TIENE UNA CORTADA EN UN DEDO Y POR LO TANTO SU UÑA ESTA UN TANTO DEFORME.",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/05/2014,11:00:00,MEXICO,BAJA CALIFORNIA,PLAYAS DE ROSARITO,PLAYAS DE ROSARITO,MEXICANA,1.63,Robusta,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/05/2014,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/05/2014,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,68,TIENE DENTADURA POSTIZA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/05/2014,08:00:00,MEXICO,SONORA,AGUA PRIETA,AGUA PRIETA,MEXICANA,1,No Especificado,MUJER,28,CUENTA CON UNTATUAJE CON LA LEYENDA DE CESAR Y LUPE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
22/05/2015,04:00:00,MEXICO,CAMPECHE,ESCARCEGA,ESCARCEGA,MEXICANA,1.52,No Especificado,MUJER,16,LUNAR EN LA PANTORRILLA DERECHA EN FORMA DE MANCHA,NO ESPECIFICADO,NINGUNO,FGE - CAMPECHE
22/05/2015,12:00:00,MEXICO,DISTRITO FEDERAL,IZTAPALAPA,NO ESPECIFICADO,MEXICANA,1.1,Delgada,MUJER,7,"BARBA PARTIDA, LUNAR CAFE EN HOMBRO DERECHO, CICATRIZ ANTIGUA EN LA FRENTE LADO DERECHO, CICATRIZ ARRIBA DE LABIO SUPERIOR LADO IZQUIERDO",NO ESPECIFICADO,NINGUNO,PGJ - DISTRITO FEDERAL
22/05/2015,09:30:00,MEXICO,TAMAULIPAS,NUEVO LAREDO,NUEVO LAREDO,MEXICANA,1.55,Obesa,MUJER,18,"CICATRICES EN LA CARA POR VARICELA, AMPOLLAS Y LLAGAS EN LAS PIERNAS Y SUS GLUTEOS, ASI COMO EN EL PIE IZQUIERDO, PERFORACIONES EN LAS OREJAS UNICAMENTE, ESTRIAS EN EL AREA DEL ABDOMEN.",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/05/2015,11:00:00,MEXICO,ESTADO DE MEXICO,LA PAZ,LA PAZ,MEXICANA,110,Delgada,MUJER,7,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/05/2015,09:30:00,MEXICO,ESTADO DE MEXICO,ATIZAPAN DE ZARAGOZA,ATIZAPAN DE ZARAGOZA,MEXICANA,160,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/05/2015,01:00:00,MEXICO,ESTADO DE MEXICO,ZUMPANGO,ESTADO DE MEXICO,MEXICANA,172,Robusta,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/05/2015,10:00:00,MEXICO,ESTADO DE MEXICO,COACALCO DE BERRIOZABAL,COACALCO DE BERRIOZABAL,MEXICANA,165,Robusta,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/05/2015,10:00:00,MEXICO,TAMAULIPAS,NUEVO LAREDO,NUEVO LAREDO,MEXICANA,1.6,Robusta,MUJER,47,TATUAJES: SOLO LAS CEJAS.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/06/2010,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
22/06/2011,02:30:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,MEXICANA,1.5,Mediana,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
22/06/2011,12:00:00,MEXICO,DISTRITO FEDERAL,AZCAPOTZALCO,D.F.,MEXICANA,1.5,Delgada,MUJER,16,"PIERCING EN LA NARIZ LADO DERECHO Y EN LABIO INFERIOR, CICATRIZ EN LABIO SUPERIOR",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
22/06/2011,10:30:42,MEXICO,ESTADO DE MEXICO,CHIMALHUACAN,CHIMALHUACAN,MEXICANA,170,Delgada,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
22/06/2011,12:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
22/06/2011,10:45:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,32,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/06/2011,07:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,36,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
22/06/2011,12:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,1.65,Robusta,MUJER,17,EN LA RODILLA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/06/2011,12:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,1.65,Robusta,MUJER,33,UN TATUAJE EN LA NUCA DE LLUVIA DE ESTRELLAS Y OTRO EN LA ESPALDA BAJA UNA MARIPOSA.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/06/2013,04:30:00,MEXICO,SINALOA,MAZATLAN,MAZATLAN,MEXICANA,1.4,Robusta,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SINALOA
22/06/2013,01:00:00,MEXICO,COLIMA,TECOMAN,COFRADIA DE MORELOS,MEXICANA,1.4,Delgada,MUJER,28,"DOS LUNARES NEGROS DISTINTIVOS EN SU ESPALDA ALTA, UNA CICATRIZ CERCAS DEL TOBILLO DE TAMAÑO MEDIANO, CICATRIZ EN EL ABDOMEN DE CESAREA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COLIMA
22/06/2013,10:00:00,MEXICO,QUINTANA ROO,BENITO JUAREZ,BENITO JUAREZ,MEXICANA,1.56,Mediana,MUJER,24,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - QUINTANA ROO
22/06/2013,08:00:00,MEXICO,YUCATAN,MERIDA,MERIDA,MEXICANA,1.4,Delgada,MUJER,16,PERCING EN SU NARIZ LADO DERECHO,NO ESPECIFICADO,NINGUNO,FGE - YUCATAN
22/06/2013,12:00:00,MEXICO,TAMAULIPAS,NUEVO LAREDO,NUEVO LAREDO,NO ESPECIFICADO,1.6,Robusta,MUJER,47,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/06/2014,01:30:00,MEXICO,TAMAULIPAS,ALTAMIRA,ALTAMIRA,MEXICANA,NO ESPECIFICADO,Mediana,MUJER,17,"TATUAJE DE CINCO PALOMITAS EN LA ESPALDA LADO DERECHO, TIENE UN ARETE LARGO EN LA OREJA IZQUIERDO, NO CONTABA CON CIRUGIAS, UNA PERFORACION EN LA LENGUA CON UN ARETE.",NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
22/06/2014,08:00:00,MEXICO,VERACRUZ,UXPANAPA,UXPANAPA,MEXICANA,1.53,Delgada,MUJER,14,TIENE UNA CICATRIZ EN UNO DE LOS BRAZOS Y TAMBIEN UNA PERFORACION EN LA CEJA.,NO ESPECIFICADO,NO ESPECIFICADO,FGE - VERACRUZ
22/06/2014,04:30:00,MEXICO,JALISCO,TLAQUEPAQUE,TLAQUEPAQUE,MEXICANA,1.5,Robusta,MUJER,35,LUNAR EN LA CIEN IZQUIERDA DE UN CENTIMETRO DE DIAMETRO,NO ESPECIFICADO,OTRO,FGE - JALISCO
22/06/2014,10:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,16,CICATRIZ POR QUEMADURA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/06/2014,06:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/06/2014,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,13,CICARRIZ EN MANO Y DEJBAJO DE LA NARIZ,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/06/2014,12:00:00,MEXICO,TABASCO,CENTRO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
22/06/2015,02:00:00,MEXICO,YUCATAN,KANASIN,KANASIN YUCATAN,MEXICANA,1.5,Mediana,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - YUCATAN
22/06/2015,12:00:00,MEXICO,TABASCO,JONUTA,LOC. COROSAL,MEXICANA,1.57,Delgada,MUJER,15,UN LUNAR EN LA BARBILLA DEL LADO DERECHO Y UNA CICATRIZ EN LA RODILLA,NO ESPECIFICADO,NINGUNO,FGE - CAMPECHE
22/06/2015,12:00:00,MEXICO,QUERETARO,QUERETARO,QUERETARO,MEXICANA,1.6,Delgada,MUJER,14,TIENE UNA PEQUEÑA CICATRIZ EN EL LADO IZQUIERDO DEL OJO IZQUIERDO.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - QUERETARO
22/06/2015,07:00:00,MEXICO,GUANAJUATO,SAN FELIPE,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,22,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
22/06/2015,01:00:00,MEXICO,ESTADO DE MEXICO,SAN MATEO ATENCO,SAN MATEO ATENCO,MEXICANA,150,Delgada,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/06/2015,11:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,154,Delgada,MUJER,27,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/06/2015,06:00:00,MEXICO,ESTADO DE MEXICO,JALTENCO,JALTENCO,MEXICANA,160,Mediana,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
22/07/2007,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
22/07/2008,03:00:00,MEXICO,OAXACA,SANTO DOMINGO TEHUANTEPEC,TEHUANTEPEC,MEXICANA,1.6,No Especificado,MUJER,20,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - OAXACA
22/07/2008,08:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,1.55,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - CHIHUAHUA
22/07/2008,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,TORREON,LAGUNA I,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,20,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
22/07/2009,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,NO ESPECIFICADO,MEXICANA,1.4,Mediana,MUJER,44,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
22/07/2009,08:30:00,MEXICO,QUINTANA ROO,SOLIDARIDAD,PLAYA DEL CARMEN,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - QUINTANA ROO
22/07/2010,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
22/07/2011,12:00:00,MEXICO,TAMAULIPAS,NUEVO LAREDO,NUEVO LAREDO,NO ESPECIFICADO,1.65,Robusta,MUJER,20,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/07/2011,04:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,1.55,Delgada,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
22/07/2013,01:00:00,MEXICO,GUERRERO,CHILPANCINGO DE LOS BRAVO,CHILPANCINGO DE LOS BRAVO,MEXICANA,1.65,Robusta,MUJER,21,PRESENTA UNA CICATRIZ COMO RAYON EN UNO DE SUS BRAZOS.,NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
22/07/2013,01:00:00,MEXICO,JALISCO,ZAPOTLANEJO,ZAPOTLANEJO,MEXICANA,1.69,Robusta,MUJER,39,LUNA EN UN MEJILLA Y CICATRICES EN EL ROSTRO,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
22/07/2013,05:00:51,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,170,Delgada,MUJER,43,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
22/07/2013,08:00:10,MEXICO,ESTADO DE MEXICO,OTZOLOTEPEC,OTZOLOTEPEC,MEXICANA,160,Mediana,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
22/07/2013,12:00:00,MEXICO,TABASCO,COMALCALCO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
22/07/2013,07:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,NO ESPECIFICADO,MEXICANA,1.4,Robusta,MUJER,17,LUNAR EN EL CUELLO LADO IZQUIERDO LOS DIENTES FRONTALES DE ENFRENTE ARRIBA SON POSTIZOS CON CORONAS DE PLATA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
22/07/2014,04:00:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,15,CICATRIZ EN EL PIE DERECHO DE UNA CORTADA.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
